Symbol,A005930,A000660,A068270,A005380,A005490,A035420,A051910,A105560,A012330,A055550,A015760,A051900,A032830,A017670,A034730,A096770,A090430,A006400,A033780,A066570,A000270,A003550,A010950,A086790,A000810,A011170,A009150,A000030
2016-09-25,31640,39550,103382,139500,226500,882000,240000,38850,285000,40300,60200,997000,105000,220000,212000,156000,399000,100000,119000,50200,44400,64600,77100,29200,286000,289500,49200,11300
2016-09-26,31420,39350,103288,140500,225000,879000,242000,38900,288000,40100,60400,1006000,106500,221500,214500,159000,402000,98000,119500,50500,44550,65000,77700,29050,289500,285000,49200,11550
2016-09-27,31000,39400,102167,140000,224000,876000,242500,38300,285000,40050,58700,1015000,105500,221000,212500,160000,389000,97700,119500,49850,43800,64600,78500,28600,287000,286500,48650,11400
2016-09-28,31080,41300,102634,141000,229500,886000,246000,38150,288000,40400,58500,1001000,104000,221000,211500,157500,397000,98600,121500,50100,43750,65200,77900,29000,282500,286000,48800,11600
2016-09-29,31460,40600,101793,138500,231500,890000,245000,38300,284500,40250,57500,997000,104500,224000,211000,159000,396000,98100,125500,49250,43200,65000,79300,28800,283000,298500,48750,11800
2016-09-30,31800,39750,101045,138500,228500,886000,242000,37650,278000,40200,55500,949000,105500,226500,209500,160000,385500,98100,126500,48800,42500,64200,79000,28200,282000,298500,49350,11600
2016-10-01,31800,39750,101045,138500,228500,886000,242000,37650,278000,40200,55500,949000,105500,226500,209500,160000,385500,98100,126500,48800,42500,64200,79000,28200,282000,298500,49350,11600
2016-10-02,31800,39750,101045,138500,228500,886000,242000,37650,278000,40200,55500,949000,105500,226500,209500,160000,385500,98100,126500,48800,42500,64200,79000,28200,282000,298500,49350,11600
2016-10-03,31800,39750,101045,138500,228500,886000,242000,37650,278000,40200,55500,949000,105500,226500,209500,160000,385500,98100,126500,48800,42500,64200,79000,28200,282000,298500,49350,11600
2016-10-04,32200,41500,100578,138500,227000,883000,243000,38550,280500,40650,53600,972000,106500,225000,212000,162500,394000,96800,127000,48200,42050,65200,81100,28300,284000,300500,49150,11400
2016-10-05,32020,42150,100110,137500,227500,853000,237500,37850,276000,40150,53600,966000,104500,222000,208000,159500,389500,96600,121500,46850,41900,63600,79300,28750,279000,305500,49050,11550
2016-10-06,33920,43100,98615,139000,231500,869000,238500,38100,274500,40600,53200,934000,106000,218500,209500,160500,385500,95500,121000,48000,42200,63300,80800,28550,275000,303000,48600,11450
2016-10-07,34000,42700,99923,138500,230000,860000,235000,38250,270500,40000,52100,937000,109000,218000,208000,157000,380000,96200,119000,49400,42100,62000,80800,28500,278500,302500,48350,11400
2016-10-08,34000,42700,99923,138500,230000,860000,235000,38250,270500,40000,52100,937000,109000,218000,208000,157000,380000,96200,119000,49400,42100,62000,80800,28500,278500,302500,48350,11400
2016-10-09,34000,42700,99923,138500,230000,860000,235000,38250,270500,40000,52100,937000,109000,218000,208000,157000,380000,96200,119000,49400,42100,62000,80800,28500,278500,302500,48350,11400
2016-10-10,33000,42200,99176,134000,229500,853000,234000,38600,279000,40350,51600,902000,110000,218000,210500,158500,365000,95400,120000,48700,42350,62200,80500,29100,282500,306000,47150,11400
2016-10-11,32000,41300,98428,135000,233000,888000,235000,39650,284000,41400,50300,918000,107500,221500,213500,160500,368000,93400,121000,51600,42150,62200,82000,29950,287500,306500,48100,11650
2016-10-12,29900,41000,95343,134500,234000,870000,233500,40050,276000,41950,51100,893000,106500,220500,213500,161500,373500,94600,120500,53700,42300,63000,82900,30700,290000,309500,47000,11800
2016-10-13,31000,41450,96184,136500,234000,859000,236500,39400,272500,41600,51300,920000,105500,218000,213500,158000,368000,96100,120000,51900,42300,62300,80300,30700,282500,310000,48050,11550
2016-10-14,30960,41300,95904,133500,228500,831000,231000,39000,270000,41550,51000,924000,105000,220000,209500,157500,374500,94700,119000,50400,42000,62900,80500,30050,281500,299500,47250,11450
2016-10-15,30960,41300,95904,133500,228500,831000,231000,39000,270000,41550,51000,924000,105000,220000,209500,157500,374500,94700,119000,50400,42000,62900,80500,30050,281500,299500,47250,11450
2016-10-16,30960,41300,95904,133500,228500,831000,231000,39000,270000,41550,51000,924000,105000,220000,209500,157500,374500,94700,119000,50400,42000,62900,80500,30050,281500,299500,47250,11450
2016-10-17,31300,41750,96278,134500,233000,842000,234000,39950,267500,42000,51800,916000,107000,221000,211000,155000,371500,93000,114000,50500,41700,61200,82200,30900,281500,305000,47850,11600
2016-10-18,31440,42200,95530,133500,233500,854000,240500,40050,267500,42500,53200,910000,107000,225000,218500,155500,370000,92300,113000,50100,41500,61900,81400,31400,280000,315000,47150,11650
2016-10-19,31580,41150,100578,134500,240000,841000,242500,40850,263500,43950,52700,900000,108500,227500,225500,158500,370000,94700,113000,50200,41600,62600,83000,31900,281000,315000,47300,12000
2016-10-20,32520,40250,99923,133500,240500,830000,248500,41150,259500,43400,51900,901000,108500,227500,228500,159500,368500,93000,111500,50400,41450,62200,83300,31700,281500,309500,47400,12550
2016-10-21,32120,39500,98708,132500,242000,838000,252000,42500,259500,43900,53000,903000,110000,224000,228500,160000,372000,93800,111500,51000,40900,62400,83300,32100,290000,307500,47350,12450
2016-10-22,32120,39500,98708,132500,242000,838000,252000,42500,259500,43900,53000,903000,110000,224000,228500,160000,372000,93800,111500,51000,40900,62400,83300,32100,290000,307500,47350,12450
2016-10-23,32120,39500,98708,132500,242000,838000,252000,42500,259500,43900,53000,903000,110000,224000,228500,160000,372000,93800,111500,51000,40900,62400,83300,32100,290000,307500,47350,12450
2016-10-24,31860,41000,99363,134500,242500,826000,252000,42650,262000,43800,52200,902000,108000,225000,227500,158000,370000,92600,111000,50800,41100,62200,83400,32450,287000,307500,48700,12500
2016-10-25,32000,40350,97400,135000,247000,825000,252500,42750,261500,43700,50700,885000,110500,229000,226500,159500,350000,92600,113000,50900,41350,62600,84600,32900,290000,308000,48350,12750
2016-10-26,31940,41300,96091,137500,247500,827000,246000,43750,265500,44000,50600,847000,111000,229500,223500,157500,341000,92300,107500,50000,41650,62200,83000,33200,294000,308500,47850,12750
2016-10-27,31420,42900,98615,139000,248500,863000,242500,43150,260500,43450,50900,880000,108500,230000,220500,154000,363000,89300,108500,50300,41350,62400,81200,32400,289000,302000,47300,12450
2016-10-28,31600,42700,99923,138000,236000,871000,243000,42050,256000,43300,50400,860000,109500,228500,222500,153500,360500,93400,111000,48850,41700,61800,79100,32050,292000,299500,48100,12500
2016-10-29,31600,42700,99923,138000,236000,871000,243000,42050,256000,43300,50400,860000,109500,228500,222500,153500,360500,93400,111000,48850,41700,61800,79100,32050,292000,299500,48100,12500
2016-10-30,31600,42700,99923,138000,236000,871000,243000,42050,256000,43300,50400,860000,109500,228500,222500,153500,360500,93400,111000,48850,41700,61800,79100,32050,292000,299500,48100,12500
2016-10-31,32320,42500,97119,139000,234000,858000,240500,42200,264000,45000,49500,846000,109500,222500,219500,153500,358000,92600,115000,47350,41050,60900,78600,32400,289500,298500,48200,12450
2016-11-01,32600,41700,99082,141000,236000,860000,245500,42250,273000,44500,49950,820000,109500,224500,224000,150500,350000,94700,113500,47600,40850,61600,78000,32900,285500,288000,47100,12500
2016-11-02,32800,41250,99269,141000,237000,849000,243500,41300,269000,42750,48950,849000,108500,224000,219500,156000,360000,94100,112500,47150,40650,61600,81100,32400,283000,291500,46100,12400
2016-11-03,32600,40900,98989,139500,234500,826000,243500,41000,270000,43400,48850,822000,109000,220500,214500,158500,349000,93000,111500,47550,41000,60700,82000,32400,285000,289500,44950,12300
2016-11-04,32100,41150,101232,136500,238000,808000,243500,40900,267000,43550,48650,859000,109500,225000,224500,156500,358000,94400,113500,47600,40950,62000,80000,32850,286500,296000,46000,12350
2016-11-05,32100,41150,101232,136500,238000,808000,243500,40900,267000,43550,48650,859000,109500,225000,224500,156500,358000,94400,113500,47600,40950,62000,80000,32850,286500,296000,46000,12350
2016-11-06,32100,41150,101232,136500,238000,808000,243500,40900,267000,43550,48650,859000,109500,225000,224500,156500,358000,94400,113500,47600,40950,62000,80000,32850,286500,296000,46000,12350
2016-11-07,32940,41800,100765,137500,241000,798000,245500,40800,268500,44150,47350,854000,108000,226500,231500,156000,365000,94500,112500,47600,41350,62600,83000,32650,286500,296500,46250,12500
2016-11-08,32980,42100,101793,137500,245500,829000,253500,41200,267000,43800,46350,843000,108000,223500,228500,156500,357500,95000,110500,47550,41150,61800,83200,32900,286500,302500,48400,12550
2016-11-09,32920,41650,101325,138000,243500,826000,254000,40750,268500,42750,46600,865000,105000,222000,233000,155500,361000,95000,112000,48000,41450,61800,83800,32850,288000,302000,48350,12500
2016-11-10,32600,41000,99830,135000,236500,816000,247000,41850,264000,42950,46500,880000,106500,220000,231500,156000,368000,94200,112500,46400,40200,61700,84600,33150,287000,297500,47500,12500
2016-11-11,31700,40000,99736,130000,244500,781000,240000,42500,249500,45000,45000,870000,106000,220000,230000,159500,372500,93000,107500,46500,37700,61100,86000,35000,292000,303500,47550,12650
2016-11-12,31700,40000,99736,130000,244500,781000,240000,42500,249500,45000,45000,870000,106000,220000,230000,159500,372500,93000,107500,46500,37700,61100,86000,35000,292000,303500,47550,12650
2016-11-13,31700,40000,99736,130000,244500,781000,240000,42500,249500,45000,45000,870000,106000,220000,230000,159500,372500,93000,107500,46500,37700,61100,86000,35000,292000,303500,47550,12650
2016-11-14,31900,40000,98241,132000,248000,760000,236500,42650,246500,45700,45700,846000,111500,218500,225000,160500,362500,91700,104000,47000,38000,59200,84400,34500,298000,310500,47050,12850
2016-11-15,31060,39700,96745,131500,254000,746000,234500,41750,241500,45350,45250,835000,115500,219000,232500,158000,356500,92300,105500,46100,37650,59500,83700,34350,303500,323000,48700,12100
2016-11-16,30800,40450,96558,130500,255000,751000,243000,42550,244000,45500,48200,836000,113000,220000,239500,164500,353500,95500,103000,47200,37100,58800,86300,34100,293000,324000,50700,12150
2016-11-17,31100,41500,98615,131000,250000,748000,238000,40550,241500,43700,47150,831000,114000,218000,239000,155000,350500,94700,101500,46650,36900,59200,83100,33150,286000,315000,49000,12050
2016-11-18,31640,42300,98054,131500,251000,760000,239000,40950,240500,43950,46650,828000,116000,218000,237000,155000,351000,94700,101000,46900,36750,59100,82400,32800,289500,318000,48850,12150
2016-11-19,31640,42300,98054,131500,251000,760000,239000,40950,240500,43950,46650,828000,116000,218000,237000,155000,351000,94700,101000,46900,36750,59100,82400,32800,289500,318000,48850,12150
2016-11-20,31640,42300,98054,131500,251000,760000,239000,40950,240500,43950,46650,828000,116000,218000,237000,155000,351000,94700,101000,46900,36750,59100,82400,32800,289500,318000,48850,12150
2016-11-21,31300,41800,97213,130000,253000,771000,232000,40550,239500,44350,46850,805000,116000,220500,236000,152000,343000,93800,104500,46700,36500,58800,82200,32850,296000,319000,47950,12200
2016-11-22,32140,41250,96465,133500,254000,788000,232500,40450,244000,42900,47450,774000,116500,221000,234000,155000,330000,92500,102500,46250,37200,58300,84400,32150,297500,324500,48050,12050
2016-11-23,33220,43000,96184,134500,261000,795000,232500,40650,241000,43250,47000,763000,114500,221000,237000,157000,327500,92600,103500,45900,36800,57700,85800,32550,292000,325000,47500,12000
2016-11-24,32980,43350,96278,133500,262500,789000,231000,42200,250000,44500,47100,766000,116500,225500,244000,157000,327000,92500,104000,46550,36750,58200,85300,33050,301000,328000,47000,12250
2016-11-25,32820,43050,96278,135500,264000,810000,218500,42000,253000,44300,47700,745000,117000,228000,242000,159000,319500,89800,105500,46100,37000,57300,86200,32750,301000,328000,45850,12300
2016-11-26,32820,43050,96278,135500,264000,810000,218500,42000,253000,44300,47700,745000,117000,228000,242000,159000,319500,89800,105500,46100,37000,57300,86200,32750,301000,328000,45850,12300
2016-11-27,32820,43050,96278,135500,264000,810000,218500,42000,253000,44300,47700,745000,117000,228000,242000,159000,319500,89800,105500,46100,37000,57300,86200,32750,301000,328000,45850,12300
2016-11-28,33000,42400,97680,135000,261000,802000,223000,41700,251500,43300,47450,783000,117000,224500,236500,154500,326000,90400,104000,45750,36950,57000,84600,32700,298000,320500,45800,12250
2016-11-29,33800,42400,95997,133000,253000,802000,224500,41850,251500,43750,47400,790000,116000,222000,234000,154500,319500,91100,106500,45200,37000,57000,86200,32000,301000,323500,45950,12150
2016-11-30,33540,42900,96371,133500,250500,802000,227000,41700,248000,43450,47000,812000,113500,225500,233500,155500,340500,93000,106000,45400,37100,57000,85400,32050,304000,321500,46800,12150
2016-12-01,34800,43000,95530,133000,249500,790000,230000,42150,251000,44550,46100,789000,113500,226000,232000,159500,328000,91900,104500,44700,37400,56500,87800,32250,293500,325500,46500,12050
2016-12-02,34480,43350,94782,134000,252000,777000,230500,41900,253000,44250,43950,812000,116000,225500,234500,154500,321000,91200,103000,46300,37200,56200,86500,32450,287000,336500,46450,12400
2016-12-03,34480,43350,94782,134000,252000,777000,230500,41900,253000,44250,43950,812000,116000,225500,234500,154500,321000,91200,103000,46300,37200,56200,86500,32450,287000,336500,46450,12400
2016-12-04,34480,43350,94782,134000,252000,777000,230500,41900,253000,44250,43950,812000,116000,225500,234500,154500,321000,91200,103000,46300,37200,56200,86500,32450,287000,336500,46450,12400
2016-12-05,34340,44050,92913,134500,252000,749000,231500,41750,248500,43500,43350,810000,115500,228000,232500,152000,309000,90600,104500,46300,37350,56700,86300,32850,286000,339000,46450,12400
2016-12-06,34440,44700,93380,135500,252000,774000,235000,41750,253500,43200,43600,809000,118000,229000,236000,153500,315000,89600,106000,46100,37600,57200,87300,33100,290000,341000,46100,12400
2016-12-07,35040,45750,93567,138000,262000,757000,242500,41250,253500,43800,44400,818000,117000,230000,234000,153000,315000,89600,104000,47250,38150,57600,85000,33000,290500,350000,46500,12550
2016-12-08,35980,46200,92726,138500,270000,756000,246000,42500,254000,46450,44400,812000,116500,232000,234000,152500,313000,91500,103500,47500,37950,57200,84400,33750,289000,357000,46100,12700
2016-12-09,35900,46450,91978,142000,278000,804000,250500,43800,262000,47250,44500,845000,117000,231500,237000,155000,313500,94500,104500,47600,38900,57600,84100,34200,290000,357000,45150,13050
2016-12-10,35900,46450,91978,142000,278000,804000,250500,43800,262000,47250,44500,845000,117000,231500,237000,155000,313500,94500,104500,47600,38900,57600,84100,34200,290000,357000,45150,13050
2016-12-11,35900,46450,91978,142000,278000,804000,250500,43800,262000,47250,44500,845000,117000,231500,237000,155000,313500,94500,104500,47600,38900,57600,84100,34200,290000,357000,45150,13050
2016-12-12,34660,45750,94408,146000,277000,804000,255500,43450,263500,47050,45550,857000,118000,231000,237500,153500,326000,95200,102000,47900,39200,59300,84200,34000,292000,366500,45700,13100
2016-12-13,34620,44700,94221,144500,278000,794000,250500,44000,264000,46150,45150,859000,117500,232000,235000,154500,328000,96400,100500,48000,38950,59000,83500,33950,290500,351500,45750,13300
2016-12-14,35560,45350,97680,144500,266000,793000,253000,43200,262500,46350,45800,848000,117000,233000,233500,155500,324000,98100,103500,49100,39650,59800,81800,34200,293500,356000,46000,13000
